2	december	december	80	88
338	5	5	26	27
340	european	european	95	103
341	multi-functional	multi-functional	217	233
342	16	16	326	328
342	prioritise	prioritise	19	29
343	european	european	167	175
344	commissioner	commissioner	14	26
344	mrs	mrs	62	65
344	mrs schroedter	mrs schroedter	62	76
344	rapporteur	rapporteur	82	92
344	schroedter	schroedter	66	76
344	thanking mrs	thanking mrs	53	65
350	businesspeople	businesspeople	220	234
352	businesspeople	businesspeople	19	33
355	evans	evans	65	70
355	mr evans	mr evans	62	70
355	wales	wales	79	84
356	additionality	additionality	130	143
356	commissioner	commissioner	177	189
356	commissioner wulf-mathies	commissioner wulf-mathies	177	202
356	mr hague	mr hague	51	59
356	wales	wales	88	93
356	wulf-mathies	wulf-mathies	190	202
357	additionality	additionality	98	111
357	british	british	24	31
357	evans	evans	126	131
357	mr evans	mr evans	123	131
361	hi-tech sector	hi-tech sector	75	89
362	europe	europe	71	77
368	fund-users	fund-users	134	144
370	eu	eu	75	77
371	commissioner	commissioner	14	26
371	mrs	mrs	50	53
371	mrs schroedter	mrs schroedter	50	64
371	schroedter	schroedter	54	64
372	rapporteur	rapporteur	4	14
378	emphasises	emphasises	10	20
379	smes	smes	34	38
388	2000-2006	2000-2006	311	320
388	2006	2006	316	320
388	commissioner	commissioner	14	26
388	elisabeth schroedter	elisabeth schroedter	188	208
388	schroedter	schroedter	198	208
389	europe	europe	545	551
389	european	european	495	503
391	drafting directives	drafting directives	33	52
392	europe	europe	80	86
397	25	25	116	118
397	europe	europe	106	112
398	commissioner	commissioner	50	62
398	european	european	25	33
399	european	european	17	25
403	european	european	36	44
405	commissioner	commissioner	37	49
407	2000-2006	2000-2006	148	157
407	2006	2006	153	157
407	eu	eu	293	295
412	europe	europe	26	32
414	berlin	berlin	117	123
414	eu	eu	97	99
414	part-session	part-session	201	213
414	plenary part-session	plenary part-session	193	213
415	1994	1994	38	42
415	eu	eu	4	6
415	europe	europe	169	175
417	euro	euro	168	172
417	europe	europe	103	109
418	european	european	76	84
419	certificate programmes	certificate programmes	95	117
420	rapporteur	rapporteur	74	84
422	annex	annex	142	147
422	mccarthy	mccarthy	163	171
422	mrs	mrs	159	162
422	mrs mccarthy	mrs mccarthy	159	171
422	rapporteurs	rapporteurs	176	187
428	dissatisfaction	dissatisfaction	52	67
430	158	158	63	66
430	amsterdam	amsterdam	98	107
430	commissioner	commissioner	0	12
434	rapporteur	rapporteur	51	61
435	europe	europe	92	98
435	globalisation	globalisation	52	65
435	revitalise	revitalise	185	195
436	europe	europe	13	19
437	european	european	47	55
438	italy	italy	29	34
438	utilising	utilising	55	64
441	european	european	30	38
443	evans	evans	35	40
443	mr evans	mr evans	32	40
444	tonight	tonight	32	39
445	operability	operability	134	145
449	disbursement	disbursement	165	177
449	european	european	69	77
456	european	european	226	234
457	european	european	290	298
459	commissioner	commissioner	14	26
459	rapporteur	rapporteur	60	70
460	european	european	4	12
461	organisation	organisation	84	96
462	european	european	76	84
463	european	european	109	117
465	mrs	mrs	14	17
465	mrs schroedter	mrs schroedter	14	28
465	observations	observations	78	90
465	schroedter	schroedter	18	28
471	depopulation	depopulation	236	248
471	infrastrucutres	infrastrucutres	143	158
480	azores	azores	140	146
480	madeira	madeira	151	158
482	rapporteur	rapporteur	53	63
483	commissioner	commissioner	14	26
486	rapporteur	rapporteur	17	27
487	10	10	84	86
488	mrs	mrs	27	30
488	mrs schroedter	mrs schroedter	27	41
488	schroedter	schroedter	31	41
489	commissioner	commissioner	14	26
490	berend	berend	179	185
490	europe	europe	337	343
490	schroedter	schroedter	29	39
491	gdp	gdp	39	42
493	commissioner	commissioner	0	12
495	2000-2006	2000-2006	171	180
495	2006	2006	176	180
496	158	158	326	329
496	european	european	199	207
496	greek	greek	226	231
497	europe	europe	59	65
499	12	12	37	39
499	p.m	p.m	40	43
501	0066	0066	268	272
501	1999/2123	1999/2123	288	297
501	99	99	265	267
501	a5-0107	a5-0107	43	50
501	berend	berend	63	69
501	c5-0120	c5-0120	275	282
501	european	european	245	253
501	mr berend	mr berend	60	69
501	sec	sec	261	264
502	commissioner	commissioner	14	26
502	european	european	130	138
503	europe	europe	104	110
504	french	french	212	218
504	relativises	relativises	32	43
505	299	299	375	378
505	amsterdam	amsterdam	399	408
506	europe	europe	160	166
507	sec	sec	280	283
508	berend	berend	110	116
508	european	european	40	48
508	mr berend	mr berend	107	116
508	socialists	socialists	49	59
509	america	america	143	150
509	european	european	43	51
509	globalisation	globalisation	339	352
510	european	european	4	12
511	rapporteur	rapporteur	50	60
511	summarise	summarise	8	17
513	european	european	97	105
513	gdp	gdp	115	118
513	harmonising	harmonising	81	92
515	commissioner	commissioner	6	18
516	2000-2006	2000-2006	239	248
516	2006	2006	244	248
517	commissioner	commissioner	14	26
517	rapporteur	rapporteur	60	70
520	europe	europe	43	49
521	european	european	77	85
531	smes	smes	78	82
534	commissioner	commissioner	14	26
534	european	european	32	40
535	25	25	304	306
535	4	4	408	409
535	7	7	212	213
535	european	european	44	52
536	2007	2007	488	492
536	european	european	447	455
536	modernisation	modernisation	303	316
536	trans-european	trans-european	441	455
537	european	european	163	171
537	marginalisation	marginalisation	493	508
538	rapporteur	rapporteur	36	46
539	european	european	114	122
540	european	european	47	55
540	gdp	gdp	94	97
542	gdp	gdp	42	45
543	rapporteur	rapporteur	20	30
553	european	european	83	91
554	eu	eu	62	64
554	gdp	gdp	99	102
557	commissioner	commissioner	14	26
562	europe	europe	59	65
566	commissioner	commissioner	14	26
566	europe	europe	201	207
566	rapporteur	rapporteur	48	58
567	eu	eu	82	84
568	eu	eu	31	33
569	greece	greece	29	35
569	portugal	portugal	16	24
570	eu	eu	114	116
570	french	french	20	26
571	eu	eu	4	6
578	eu	eu	31	33
585	america	america	71	78
585	envy	envy	178	182
585	europe	europe	207	213
586	berend	berend	88	94
586	mr berend	mr berend	85	94
587	2000-2006	2000-2006	350	359
587	2006	2006	355	359
587	appropriations	appropriations	331	345
587	commissioner	commissioner	214	226
588	berend	berend	55	61
588	mr berend	mr berend	52	61
590	mrs	mrs	69	72
590	mrs wulf-mathies	mrs wulf-mathies	69	85
590	wulf-mathies	wulf-mathies	73	85
591	berend	berend	56	62
591	mr berend	mr berend	53	62
592	markov	markov	318	324
592	mr markov	mr markov	315	324
592	mrs	mrs	340	343
592	mrs raschhofer	mrs raschhofer	340	354
592	raschhofer	raschhofer	344	354
595	berend	berend	42	48
595	mr berend	mr berend	39	48
596	itemise	itemise	12	19
600	fruteau	fruteau	3	10
600	mr fruteau	mr fruteau	0	10
601	fruteau	fruteau	3	10
601	mr fruteau	mr fruteau	0	10
601	recognise	recognise	32	41
605	mrs	mrs	24	27
605	mrs hedkvist petersen	mrs hedkvist petersen	24	45
606	mr vatanen	mr vatanen	71	81
606	vatanen	vatanen	74	81
608	european	european	39	47
608	organise	organise	78	86
610	berend	berend	3	9
610	mr berend	mr berend	0	9
612	italy	italy	110	115
614	cocilovo	cocilovo	190	198
614	mr cocilovo	mr cocilovo	187	198
615	eurostat	eurostat	155	163
615	gdp	gdp	70	73
616	aparicio sánchez	aparicio sánchez	41	57
616	berend	berend	3	9
616	mr aparicio sánchez	mr aparicio sánchez	38	57
616	mr berend	mr berend	0	9
618	commissioner	commissioner	126	138
618	directorate general	directorate general	85	104
618	fischler	fischler	139	147
620	rapporteur	rapporteur	98	108
621	berend	berend	249	255
621	europe	europe	505	511
621	european	european	648	656
621	mr berend	mr berend	246	255
622	europe	europe	231	237
622	fruteau	fruteau	350	357
622	mr fruteau	mr fruteau	347	357
622	mrs	mrs	333	336
622	mrs sudre	mrs sudre	333	342
622	sudre	sudre	337	342
625	mr pohjamo	mr pohjamo	155	165
625	pohjamo	pohjamo	158	165
629	fruteau	fruteau	96	103
629	mr fruteau	mr fruteau	93	103
629	mr nogueira román	mr nogueira román	109	126
629	mrs	mrs	82	85
629	mrs sudre	mrs sudre	82	91
629	nogueira román	nogueira román	112	126
629	sudre	sudre	86	91
630	european	european	188	196
631	berlin	berlin	54	60
634	berend	berend	75	81
634	mr berend	mr berend	72	81
635	2000-2006	2000-2006	236	245
635	2006	2006	241	245
636	commissioner	commissioner	21	33
638	12	12	37	39
638	p.m	p.m	40	43
639	25	25	29	31
639	8	8	27	28
639	p.m	p.m	32	35
647	european	european	254	262
648	recognise	recognise	36	45
650	european	european	76	84
652	fracture	fracture	131	139
653	friday	friday	45	51
653	self-restraint	self-restraint	123	137
655	misapprehension	misapprehension	112	127
657	cox	cox	24	27
657	mr cox	mr cox	21	27
659	agenda	agenda	135	141
659	bourlanges	bourlanges	106	116
661	agenda	agenda	48	54
662	wynn	wynn	3	7
663	agenda	agenda	40	46
664	lynne	lynne	28	33
664	mrs	mrs	24	27
664	mrs lynne	mrs lynne	24	33
667	mrs	mrs	0	3
667	mrs ahern	mrs ahern	0	9
668	quaestors	quaestors	129	138
672	european	european	10	18
674	101	101	211	214
674	1999/2108	1999/2108	232	241
674	86	86	180	182
674	a5-0069	a5-0069	0	7
674	c5-0105	c5-0105	217	224
674	ec	ec	190	192
674	modernisation	modernisation	124	137
674	mr von wogau	mr von wogau	16	28
674	von wogau	von wogau	19	28
674	wogau	wogau	23	28
675	1998	1998	156	160
675	1999/2124	1999/2124	193	202
675	743	743	172	175
675	a5-0078	a5-0078	0	7
675	c5-0121	c5-0121	178	185
675	european	european	95	103
675	mr rapkay	mr rapkay	16	25
675	rapkay	rapkay	19	25
676	148	148	207	210
676	1995-1997	1995-1997	252	261
676	1999/2110	1999/2110	228	237
676	a5-0087	a5-0087	0	7
676	c5-0107	c5-0107	213	220
676	european	european	133	141
676	jonckheer	jonckheer	19	28
676	mr jonckheer	mr jonckheer	16	28
677	18	18	186	188
677	18 december 1996	18 december 1996	186	202
677	1998	1998	138	142
677	1999/2107	1999/2107	317	326
677	94	94	297	299
677	96	96	175	177
677	a5-0073	a5-0073	0	7
677	c5-0104	c5-0104	302	309
677	december	december	189	197
677	ecsc	ecsc	178	182
677	langen	langen	19	25
677	mr langen	mr langen	16	25
678	commissioner	commissioner	14	26
678	european	european	82	90
679	european	european	66	74
679	modernisation	modernisation	39	52
679	mr von wogau	mr von wogau	99	111
679	von wogau	von wogau	102	111
679	wogau	wogau	106	111
680	modernisation	modernisation	210	223
681	1998	1998	92	96
683	european	european	75	83
683	modernisation	modernisation	29	42
684	1998	1998	54	58
684	modernisation	modernisation	85	98
688	commissioner	commissioner	5	17
688	globalisation	globalisation	215	228
689	european	european	232	240
689	modernisation	modernisation	29	42
690	modernisation	modernisation	79	92
691	1998	1998	23	27
692	commissioner	commissioner	59	71
697	codecision	codecision	90	100
699	codecision	codecision	79	89
709	1998	1998	75	79
709	jonckheer	jonckheer	117	126
709	mr jonckheer	mr jonckheer	114	126
714	european	european	99	107
715	87	87	272	274
715	88	88	276	278
715	89	89	283	285
715	commissioner	commissioner	14	26
715	european	european	200	208
716	typologies	typologies	173	183
717	13	13	279	281
717	1993-1995	1993-1995	310	319
717	95	95	222	224
717	eur	eur	218	221
717	germany	germany	407	414
718	gdp	gdp	170	173
726	internet	internet	158	166
727	european	european	159	167
728	competitivity	competitivity	163	176
728	european	european	184	192
729	priori	priori	203	209
731	rapporteur	rapporteur	47	57
731	reimbursement	reimbursement	158	171
732	retabled	retabled	27	35
733	appropriateness	appropriateness	90	105
734	rapporteur	rapporteur	111	121
735	commissioner	commissioner	45	57
736	europe	europe	88	94
738	european	european	84	92
739	codecision	codecision	54	64
739	commissioner	commissioner	13	25
740	commissioner	commissioner	14	26
740	europe	europe	117	123
741	1998	1998	34	38
742	ecsc	ecsc	4	8
743	88	88	293	295
743	ecsc	ecsc	303	307
743	european	european	103	111
744	european	european	27	35
745	87	87	71	73
745	ec	ec	85	87
748	88	88	14	16
749	1998	1998	3	7
749	eur	eur	76	79
749	germany	germany	111	118
749	preussag	preussag	99	107
749	totalling eur	totalling eur	66	79
751	18	18	60	62
751	18 december 1996	18 december 1996	60	76
751	december	december	63	71
753	50	50	55	57
753	eur	eur	51	54
753	greece	greece	70	76
757	europe	europe	49	55
761	european	european	177	185
761	inconvenience	inconvenience	156	169
762	94	94	123	125
766	european	european	207	215
770	jonckheer	jonckheer	92	101
770	langen	langen	67	73
770	mr jonckheer	mr jonckheer	89	101
770	mr langen	mr langen	64	73
770	mr rapkay	mr rapkay	75	84
770	mr von wogau	mr von wogau	50	62
770	rapkay	rapkay	78	84
770	rapporteurs	rapporteurs	38	49
770	rapporteurs mr von wogau	rapporteurs mr von wogau	38	62
770	von wogau	von wogau	53	62
770	wogau	wogau	57	62
771	european	european	70	78
774	retrodisplacement	retrodisplacement	122	139
778	europe	europe	58	64
779	retrodisplacement	retrodisplacement	32	49
780	europe	europe	40	46
781	eu	eu	51	53
783	european	european	13	21
789	european	european	81	89
790	gütesiegel	gütesiegel	106	116
792	european	european	45	53
800	europe	europe	293	299
801	radwan	radwan	24	30
802	german	german	59	65
802	parliamentary-speak	parliamentary-speak	66	85
803	commissioner	commissioner	14	26
803	robert goebbels	robert goebbels	73	88
804	jonckheer	jonckheer	59	68
806	ultraliberal idea	ultraliberal idea	58	75
813	european	european	3	11
813	socialists	socialists	12	22
815	european	european	4	12
821	american	american	88	96
821	internet	internet	4	12
822	cern	cern	108	112
822	geneva	geneva	116	122
823	german	german	4	10
823	holzmann	holzmann	50	58
824	duisenberg	duisenberg	10	20
824	euro	euro	101	105
825	american	american	65	73
825	duisenberg	duisenberg	18	28
825	ltcm	ltcm	119	123
825	mr duisenberg	mr duisenberg	15	28
826	60	60	16	18
826	60 000	60 000	16	22
827	asia	asia	117	121
827	brazil	brazil	126	132
827	mexico	mexico	109	115
828	simple factor	simple factor	55	68
829	socialists	socialists	3	13
830	europe	europe	41	47
832	commissioner	commissioner	14	26
832	mr rapkay	mr rapkay	56	65
832	rapkay	rapkay	59	65
832	thanking mr rapkay	thanking mr rapkay	47	65
833	commissioner	commissioner	21	33
833	monti	monti	34	39
835	german	german	110	116
835	germany	germany	153	160
835	holzmann	holzmann	49	57
836	danish	danish	36	42
837	duisenberg	duisenberg	56	66
837	eu	eu	102	104
837	euro	euro	235	239
837	mr duisenberg	mr duisenberg	53	66
837	mr poos	mr poos	17	24
837	poos	poos	20	24
838	80	80	72	74
838	european	european	17	25
838	european liberal	european liberal	17	33
838	liberal	liberal	26	33
840	european	european	136	144
840	european liberal	european liberal	136	152
840	liberal	liberal	145	152
841	emphasise	emphasise	68	77
844	harmonising	harmonising	109	120
846	meps	meps	83	87
847	monti	monti	30	35
847	mr monti	mr monti	27	35
849	commissioner	commissioner	27	39
849	monti	monti	40	45
853	jonckheer	jonckheer	116	125
853	mr jonckheer	mr jonckheer	113	125
854	greens	greens	16	22
855	commissioner	commissioner	14	26
857	european	european	144	152
860	von wogau	von wogau	4	13
860	wogau	wogau	8	13
861	recognise	recognise	96	105
863	european	european	45	53
868	european	european	19	27
877	commissioner	commissioner	14	26
877	euro	euro	180	184
879	europe	europe	231	237
883	86	86	77	79
883	modernising	modernising	27	38
884	jurisdictions	jurisdictions	156	169
886	europe	europe	230	236
887	authorisation	authorisation	183	196
887	commissioner	commissioner	14	26
888	decentralisation	decentralisation	39	55
889	bruno leoni	bruno leoni	110	121
889	italian	italian	94	101
889	liberal	liberal	102	109
889	von eieck	von eieck	45	54
890	european	european	168	176
891	15	15	176	178
891	holzmann	holzmann	401	409
891	italian	italian	150	157
891	mannesmann	mannesmann	371	381
891	vodafone	vodafone	351	359
892	commissioner	commissioner	9	21
893	american	american	198	206
893	commissioner	commissioner	0	12
893	european	european	142	150
896	emu	emu	11	14
900	6	6	33	34
900	7	7	39	40
900	rapporteur	rapporteur	4	14
901	5	5	21	22
905	modernising	modernising	33	44
906	decentralisation	decentralisation	22	38
906	directorate-general	directorate-general	79	98
909	commissioner	commissioner	50	62
913	commissioner	commissioner	24	36
914	de-europeanise	de-europeanise	63	77
914	re-nationalise	re-nationalise	81	95
918	european	european	27	35
920	echternach procession	echternach procession	71	92
927	smes	smes	49	53
928	infringements	infringements	131	144
935	commissioner	commissioner	0	12
936	mr von wogau	mr von wogau	110	122
936	rapporteur	rapporteur	98	108
936	von wogau	von wogau	113	122
936	wogau	wogau	117	122
937	european	european	40	48
937	socialists	socialists	49	59
938	commissioner	commissioner	49	61
941	modernisation	modernisation	17	30
942	modernisation	modernisation	5	18
943	authorisation	authorisation	13	26
949	german	german	107	113
951	1762	1762	79	83
954	1994	1994	140	144
957	continental	continental	24	35
