2	december	december	80	88
77	15 september	15 september	61	73
77	september	september	64	73
80	de palacio	de palacio	59	69
80	palacio	palacio	62	69
81	february	february	407	415
81	internet	internet	526	534
83	prodi	prodi	116	121
83	wednesday	wednesday	170	179
85	pse	pse	19	22
86	agenda	agenda	192	198
88	mr barón crespo	mr barón crespo	132	147
88	prodi	prodi	59	64
89	september	september	67	76
94	wednesday	wednesday	24	33
95	agenda	agenda	63	69
95	ppe	ppe	4	7
95	ppe-de	ppe-de	4	10
98	agenda	agenda	101	107
99	ppe	ppe	59	62
99	ppe-de	ppe-de	59	65
101	agenda	agenda	59	65
102	mr poettering	mr poettering	11	24
103	mr wurtz	mr wurtz	18	26
104	mr poettering	mr poettering	51	64
106	eldr	eldr	82	86
106	ppe	ppe	74	77
106	tobin	tobin	218	223
108	seattle	seattle	363	370
109	agenda	agenda	127	133
109	ppe	ppe	32	35
109	ppe-de	ppe-de	32	38
110	164	164	39	42
110	166	166	54	57
110	7	7	76	77
111	mr poettering	mr poettering	39	52
122	mr barón crespo	mr barón crespo	103	118
125	mr cox	mr cox	35	41
125	mr hänsch	mr hänsch	21	30
131	mr cox	mr cox	0	6
131	mr hänsch	mr hänsch	8	17
135	1998	1998	395	399
135	1998/0106	1998/0106	395	404
135	a5-0105	a5-0105	29	36
135	c5-0208	c5-0208	380	387
135	harmonisation	harmonisation	246	259
135	mr koch	mr koch	46	53
136	commissioner	commissioner	0	12
136	harmonising	harmonising	132	143
137	35	35	102	104
137	96	96	99	101
137	ec	ec	105	107
137	organise	organise	175	183
138	transhipped	transhipped	119	130
148	europe	europe	109	115
149	eu	eu	111	113
155	europe	europe	182	188
156	commissioner	commissioner	61	73
156	europe	europe	266	272
157	mr koch	mr koch	53	60
158	harmonising	harmonising	33	44
160	brittany	brittany	222	230
160	erika	erika	212	217
160	eu	eu	161	163
160	london	london	83	89
160	norway	norway	118	124
161	rapporteur	rapporteur	4	14
166	rapporteur	rapporteur	41	51
167	harmonisation	harmonisation	31	44
169	adr	adr	256	259
171	belgium	belgium	87	94
171	netherlands	netherlands	100	111
172	europe	europe	22	28
173	50	50	112	114
173	belgium	belgium	61	68
173	finland	finland	70	77
173	japan	japan	91	96
175	1 january	1 january	159	168
175	january	january	161	168
178	9002	9002	46	50
178	certificates	certificates	51	63
178	iso	iso	42	45
181	1 july 2001	1 july 2001	181	192
181	july	july	183	187
181	july 2001	july 2001	183	192
183	acquis	acquis	193	199
183	acquis communautaire	acquis communautaire	193	213
183	prioritise	prioritise	55	65
185	europe	europe	52	58
187	35	35	74	76
187	95	95	71	73
187	ec	ec	77	79
187	organisation	organisation	156	168
188	certificates	certificates	220	232
188	examinations	examinations	103	115
190	rapporteur	rapporteur	37	47
191	commissioner	commissioner	14	26
191	mr koch	mr koch	64	71
193	commissioner	commissioner	34	46
194	19	19	95	97
194	1998	1998	104	108
195	harmonisation	harmonisation	118	131
198	austria	austria	157	164
198	germany	germany	139	146
198	sweden	sweden	74	80
200	harmonisation	harmonisation	125	138
201	mr rack	mr rack	66	73
202	austria	austria	130	137
204	mr koch	mr koch	67	74
204	rapporteur	rapporteur	55	65
206	harmonises	harmonises	94	104
208	mr simpson	mr simpson	3	13
210	austria	austria	158	165
210	messrs	messrs	94	100
210	messrs rack	messrs rack	94	105
210	swoboda	swoboda	110	117
215	erika	erika	91	96
217	erika	erika	35	40
218	mr koch	mr koch	93	100
218	rapporteur	rapporteur	81	91
220	12	12	37	39
220	p.m	p.m	40	43
222	158	158	338	341
222	1999/0083	1999/0083	359	368
222	55	55	211	213
222	94	94	208	210
222	a5-0104	a5-0104	29	36
222	approximation	approximation	224	237
222	c5-0004	c5-0004	344	351
222	ec	ec	214	216
222	mr koch	mr koch	46	53
223	1 january	1 january	203	212
223	1 january 1997	1 january 1997	203	217
223	approximation	approximation	71	84
223	cen	cen	407	410
223	commissioner	commissioner	14	26
223	january	january	205	212
223	standardisation	standardisation	379	394
224	cen	cen	14	17
227	55	55	62	64
227	94	94	59	61
227	ec	ec	65	67
228	cen	cen	154	157
229	agenda	agenda	42	48
229	harmonisation	harmonisation	88	101
234	june	june	138	142
234	june 1999	june 1999	138	147
235	comitology	comitology	185	195
236	comitology	comitology	103	113
239	20	20	199	201
241	1 january	1 january	88	97
241	1 january 1997	1 january 1997	88	102
241	january	january	90	97
242	realise	realise	5	12
244	part-session	part-session	49	61
244	plenary part-session	plenary part-session	41	61
246	eu	eu	273	275
248	mr koch	mr koch	47	54
250	20	20	41	43
250	lapland	lapland	140	147
250	mediterranean	mediterranean	95	108
251	eu	eu	25	27
251	lapland	lapland	31	38
252	40	40	58	60
255	chairmanship	chairmanship	148	160
257	europe	europe	51	57
260	cen	cen	238	241
260	mr koch	mr koch	16	23
260	rapporteur	rapporteur	4	14
264	emphasising	emphasising	24	35
265	eu	eu	68	70
268	mr koch	mr koch	78	85
268	rapporteur	rapporteur	66	76
269	prerequisites	prerequisites	33	46
271	mr ari vatanen	mr ari vatanen	141	155
272	prerequisites	prerequisites	18	31
277	mr koch	mr koch	45	52
278	cen	cen	73	76
278	mr koch	mr koch	11	18
279	eu	eu	210	212
279	harmonisation	harmonisation	141	154
279	organisations	organisations	179	192
282	cen	cen	168	171
282	commissioner	commissioner	7	19
283	mr koch	mr koch	54	61
283	october	october	163	170
284	cen	cen	63	66
284	harmonisation	harmonisation	181	194
284	standardisation	standardisation	46	61
285	europe	europe	155	161
286	20	20	67	69
286	40	40	97	99
286	mr vatanen	mr vatanen	14	24
287	characterisations	characterisations	302	319
288	cen	cen	82	85
288	mr swoboda	mr swoboda	36	46
288	swoboda	swoboda	39	46
289	cen	cen	144	147
290	mr koch	mr koch	99	106
290	rapporteur	rapporteur	87	97
293	12	12	37	39
293	p.m	p.m	40	43
295	1999/2127	1999/2127	338	347
295	2000-2006	2000-2006	297	306
295	2006	2006	302	306
295	344	344	317	320
295	a5-0108	a5-0108	29	36
295	c5-0122	c5-0122	323	330
295	mrs	mrs	46	49
295	mrs schroedter	mrs schroedter	46	60
295	schroedter	schroedter	50	60
305	additionality	additionality	61	74
306	uk	uk	97	99
308	uk	uk	31	33
313	rapporteur	rapporteur	68	78
314	decentralisation	decentralisation	71	87
315	internet	internet	239	247
320	flautre	flautre	165	172
320	mrs	mrs	46	49
320	mrs flautre	mrs flautre	161	172
320	mrs schroedter	mrs schroedter	46	60
320	schroedter	schroedter	50	60
326	flautre	flautre	19	26
326	mrs	mrs	15	18
326	mrs flautre	mrs flautre	15	26
328	2000-2006	2000-2006	201	210
328	2006	2006	206	210
331	commissioner	commissioner	14	26
338	5	5	26	27
341	multi-functional	multi-functional	217	233
342	16	16	326	328
342	prioritise	prioritise	19	29
344	commissioner	commissioner	14	26
344	mrs	mrs	62	65
344	mrs schroedter	mrs schroedter	62	76
344	rapporteur	rapporteur	82	92
344	schroedter	schroedter	66	76
344	thanking mrs	thanking mrs	53	65
344	thanking mrs schroedter	thanking mrs schroedter	53	76
350	businesspeople	businesspeople	220	234
352	businesspeople	businesspeople	19	33
355	mr evans	mr evans	62	70
356	additionality	additionality	130	143
356	commissioner	commissioner	177	189
356	commissioner wulf-mathies	commissioner wulf-mathies	177	202
356	mr hague	mr hague	51	59
356	wulf-mathies	wulf-mathies	190	202
357	additionality	additionality	98	111
357	mr evans	mr evans	123	131
361	hi-tech sector	hi-tech sector	75	89
362	europe	europe	71	77
368	fund-users	fund-users	134	144
370	eu	eu	75	77
371	commissioner	commissioner	14	26
371	mrs	mrs	50	53
371	mrs schroedter	mrs schroedter	50	64
371	schroedter	schroedter	54	64
372	rapporteur	rapporteur	4	14
378	emphasises	emphasises	10	20
379	smes	smes	34	38
388	2000-2006	2000-2006	311	320
388	2006	2006	316	320
388	commissioner	commissioner	14	26
388	elisabeth schroedter	elisabeth schroedter	188	208
388	schroedter	schroedter	198	208
389	europe	europe	545	551
391	drafting directives	drafting directives	33	52
392	europe	europe	80	86
397	25	25	116	118
397	europe	europe	106	112
398	commissioner	commissioner	50	62
405	commissioner	commissioner	37	49
407	2000-2006	2000-2006	148	157
407	2006	2006	153	157
407	eu	eu	293	295
412	europe	europe	26	32
414	berlin	berlin	117	123
414	eu	eu	97	99
414	part-session	part-session	201	213
414	plenary part-session	plenary part-session	193	213
415	1994	1994	38	42
415	eu	eu	4	6
415	europe	europe	169	175
417	euro	euro	168	172
417	europe	europe	103	109
419	certificate programmes	certificate programmes	95	117
420	rapporteur	rapporteur	74	84
422	annex	annex	142	147
422	mccarthy	mccarthy	163	171
422	mrs	mrs	159	162
422	mrs mccarthy	mrs mccarthy	159	171
422	rapporteurs	rapporteurs	176	187
428	dissatisfaction	dissatisfaction	52	67
430	158	158	63	66
430	amsterdam	amsterdam	98	107
430	commissioner	commissioner	0	12
434	rapporteur	rapporteur	51	61
435	europe	europe	92	98
435	globalisation	globalisation	52	65
435	revitalise	revitalise	185	195
436	europe	europe	13	19
438	utilising	utilising	55	64
443	mr evans	mr evans	32	40
444	tonight	tonight	32	39
445	operability	operability	134	145
449	disbursement	disbursement	165	177
459	commissioner	commissioner	14	26
459	rapporteur	rapporteur	60	70
461	organisation	organisation	84	96
465	mrs	mrs	14	17
465	mrs schroedter	mrs schroedter	14	28
465	observations	observations	78	90
465	schroedter	schroedter	18	28
471	depopulation	depopulation	236	248
471	infrastrucutres	infrastrucutres	143	158
480	azores	azores	140	146
480	madeira	madeira	151	158
482	rapporteur	rapporteur	53	63
483	commissioner	commissioner	14	26
486	rapporteur	rapporteur	17	27
487	10	10	84	86
488	mrs	mrs	27	30
488	mrs schroedter	mrs schroedter	27	41
488	schroedter	schroedter	31	41
489	commissioner	commissioner	14	26
490	europe	europe	337	343
490	schroedter	schroedter	29	39
491	gdp	gdp	39	42
493	commissioner	commissioner	0	12
495	2000-2006	2000-2006	171	180
495	2006	2006	176	180
496	158	158	326	329
497	europe	europe	59	65
499	12	12	37	39
499	p.m	p.m	40	43
501	0066	0066	268	272
501	1999/2123	1999/2123	288	297
501	99	99	265	267
501	a5-0107	a5-0107	43	50
501	c5-0120	c5-0120	275	282
501	mr berend	mr berend	60	69
501	sec	sec	261	264
502	commissioner	commissioner	14	26
503	europe	europe	104	110
504	relativises	relativises	32	43
505	299	299	375	378
505	amsterdam	amsterdam	399	408
506	europe	europe	160	166
507	sec	sec	280	283
508	mr berend	mr berend	107	116
509	america	america	143	150
509	globalisation	globalisation	339	352
511	rapporteur	rapporteur	50	60
511	summarise	summarise	8	17
513	gdp	gdp	115	118
513	harmonising	harmonising	81	92
515	commissioner	commissioner	6	18
516	2000-2006	2000-2006	239	248
516	2006	2006	244	248
517	commissioner	commissioner	14	26
517	rapporteur	rapporteur	60	70
520	europe	europe	43	49
531	smes	smes	78	82
534	commissioner	commissioner	14	26
535	25	25	304	306
535	4	4	408	409
535	7	7	212	213
536	2007	2007	488	492
536	modernisation	modernisation	303	316
537	marginalisation	marginalisation	493	508
538	rapporteur	rapporteur	36	46
540	gdp	gdp	94	97
542	gdp	gdp	42	45
543	rapporteur	rapporteur	20	30
554	eu	eu	62	64
554	gdp	gdp	99	102
557	commissioner	commissioner	14	26
562	europe	europe	59	65
566	commissioner	commissioner	14	26
566	europe	europe	201	207
566	rapporteur	rapporteur	48	58
567	eu	eu	82	84
568	eu	eu	31	33
569	greece	greece	29	35
569	portugal	portugal	16	24
570	eu	eu	114	116
571	eu	eu	4	6
578	eu	eu	31	33
585	america	america	71	78
585	envy	envy	178	182
585	europe	europe	207	213
586	mr berend	mr berend	85	94
587	2000-2006	2000-2006	350	359
587	2006	2006	355	359
587	appropriations	appropriations	331	345
587	commissioner	commissioner	214	226
588	mr berend	mr berend	52	61
590	mrs	mrs	69	72
590	mrs wulf-mathies	mrs wulf-mathies	69	85
590	wulf-mathies	wulf-mathies	73	85
591	mr berend	mr berend	53	62
592	mr markov	mr markov	315	324
592	mrs	mrs	340	343
592	mrs raschhofer	mrs raschhofer	340	354
592	raschhofer	raschhofer	344	354
595	mr berend	mr berend	39	48
596	itemise	itemise	12	19
600	mr fruteau	mr fruteau	0	10
601	mr fruteau	mr fruteau	0	10
601	recognise	recognise	32	41
605	hedkvist petersen	hedkvist petersen	28	45
605	mrs	mrs	24	27
605	mrs hedkvist petersen	mrs hedkvist petersen	24	45
606	mr vatanen	mr vatanen	71	81
608	organise	organise	78	86
610	mr berend	mr berend	0	9
614	mr cocilovo	mr cocilovo	187	198
615	eurostat	eurostat	155	163
615	gdp	gdp	70	73
616	mr aparicio sánchez	mr aparicio sánchez	38	57
616	mr berend	mr berend	0	9
618	commissioner	commissioner	126	138
618	commissioner fischler	commissioner fischler	126	147
618	directorate general	directorate general	85	104
620	rapporteur	rapporteur	98	108
621	europe	europe	505	511
621	mr berend	mr berend	246	255
622	europe	europe	231	237
622	mr fruteau	mr fruteau	347	357
622	mrs	mrs	333	336
622	mrs sudre	mrs sudre	333	342
622	sudre	sudre	337	342
625	mr pohjamo	mr pohjamo	155	165
629	mr fruteau	mr fruteau	93	103
629	mr nogueira román	mr nogueira román	109	126
629	mrs	mrs	82	85
629	mrs sudre	mrs sudre	82	91
629	sudre	sudre	86	91
631	berlin	berlin	54	60
634	mr berend	mr berend	72	81
635	2000-2006	2000-2006	236	245
635	2006	2006	241	245
636	commissioner	commissioner	21	33
638	12	12	37	39
638	p.m	p.m	40	43
639	25	25	29	31
639	8	8	27	28
639	p.m	p.m	32	35
648	recognise	recognise	36	45
652	fracture	fracture	131	139
653	friday	friday	45	51
653	self-restraint	self-restraint	123	137
655	misapprehension	misapprehension	112	127
657	mr cox	mr cox	21	27
659	agenda	agenda	135	141
661	agenda	agenda	48	54
662	mr wynn	mr wynn	0	7
663	agenda	agenda	40	46
664	lynne	lynne	28	33
664	mrs	mrs	24	27
664	mrs lynne	mrs lynne	24	33
667	ahern	ahern	4	9
667	mrs	mrs	0	3
667	mrs ahern	mrs ahern	0	9
668	quaestors	quaestors	129	138
674	101	101	211	214
674	1999/2108	1999/2108	232	241
674	86	86	180	182
674	a5-0069	a5-0069	0	7
674	c5-0105	c5-0105	217	224
674	ec	ec	190	192
674	modernisation	modernisation	124	137
674	mr von wogau	mr von wogau	16	28
675	1998	1998	156	160
675	1999/2124	1999/2124	193	202
675	743	743	172	175
675	a5-0078	a5-0078	0	7
675	c5-0121	c5-0121	178	185
675	mr rapkay	mr rapkay	16	25
676	148	148	207	210
676	1995-1997	1995-1997	252	261
676	1999/2110	1999/2110	228	237
676	a5-0087	a5-0087	0	7
676	c5-0107	c5-0107	213	220
676	mr jonckheer	mr jonckheer	16	28
677	18	18	186	188
677	18 december 1996	18 december 1996	186	202
677	1998	1998	138	142
677	1999/2107	1999/2107	317	326
677	94	94	297	299
677	96	96	175	177
677	a5-0073	a5-0073	0	7
677	c5-0104	c5-0104	302	309
677	december	december	189	197
677	ecsc	ecsc	178	182
677	mr langen	mr langen	16	25
678	commissioner	commissioner	14	26
679	modernisation	modernisation	39	52
679	mr von wogau	mr von wogau	99	111
680	modernisation	modernisation	210	223
681	1998	1998	92	96
683	modernisation	modernisation	29	42
684	1998	1998	54	58
684	modernisation	modernisation	85	98
688	commissioner	commissioner	5	17
688	globalisation	globalisation	215	228
689	modernisation	modernisation	29	42
690	modernisation	modernisation	79	92
691	1998	1998	23	27
692	commissioner	commissioner	59	71
697	codecision	codecision	90	100
699	codecision	codecision	79	89
709	1998	1998	75	79
709	mr jonckheer	mr jonckheer	114	126
715	87	87	272	274
715	88	88	276	278
715	89	89	283	285
715	commissioner	commissioner	14	26
716	typologies	typologies	173	183
717	13	13	279	281
717	1993-1995	1993-1995	310	319
717	95	95	222	224
717	eur	eur	218	221
717	germany	germany	407	414
718	gdp	gdp	170	173
726	internet	internet	158	166
728	competitivity	competitivity	163	176
729	priori	priori	203	209
731	rapporteur	rapporteur	47	57
731	reimbursement	reimbursement	158	171
732	retabled	retabled	27	35
733	appropriateness	appropriateness	90	105
734	rapporteur	rapporteur	111	121
735	commissioner	commissioner	45	57
736	europe	europe	88	94
739	codecision	codecision	54	64
739	commissioner	commissioner	13	25
740	commissioner	commissioner	14	26
740	europe	europe	117	123
741	1998	1998	34	38
742	ecsc	ecsc	4	8
743	88	88	293	295
743	ecsc	ecsc	303	307
745	87	87	71	73
745	ec	ec	85	87
748	88	88	14	16
749	1998	1998	3	7
749	eur	eur	76	79
749	germany	germany	111	118
749	preussag	preussag	99	107
749	totalling eur	totalling eur	66	79
751	18	18	60	62
751	18 december 1996	18 december 1996	60	76
751	december	december	63	71
753	50	50	55	57
753	eur	eur	51	54
753	greece	greece	70	76
757	europe	europe	49	55
761	inconvenience	inconvenience	156	169
762	94	94	123	125
770	mr jonckheer	mr jonckheer	89	101
770	mr langen	mr langen	64	73
770	mr rapkay	mr rapkay	75	84
770	mr von wogau	mr von wogau	50	62
770	rapporteurs	rapporteurs	38	49
770	rapporteurs mr von wogau	rapporteurs mr von wogau	38	62
774	retrodisplacement	retrodisplacement	122	139
778	europe	europe	58	64
779	retrodisplacement	retrodisplacement	32	49
780	europe	europe	40	46
781	eu	eu	51	53
790	gütesiegel	gütesiegel	106	116
800	europe	europe	293	299
801	mr radwan	mr radwan	21	30
802	parliamentary-speak	parliamentary-speak	66	85
803	commissioner	commissioner	14	26
803	robert goebbels	robert goebbels	73	88
806	ultraliberal idea	ultraliberal idea	58	75
821	internet	internet	4	12
822	cern	cern	108	112
822	geneva	geneva	116	122
823	holzmann	holzmann	50	58
824	euro	euro	101	105
825	ltcm	ltcm	119	123
825	mr duisenberg	mr duisenberg	15	28
826	60	60	16	18
826	60 000	60 000	16	22
827	asia	asia	117	121
827	brazil	brazil	126	132
827	mexico	mexico	109	115
828	simple factor	simple factor	55	68
830	europe	europe	41	47
832	commissioner	commissioner	14	26
832	mr rapkay	mr rapkay	56	65
832	thanking mr rapkay	thanking mr rapkay	47	65
833	commissioner	commissioner	21	33
833	commissioner monti	commissioner monti	21	39
833	monti	monti	34	39
835	germany	germany	153	160
835	holzmann	holzmann	49	57
837	eu	eu	102	104
837	euro	euro	235	239
837	mr duisenberg	mr duisenberg	53	66
837	mr poos	mr poos	17	24
838	80	80	72	74
841	emphasise	emphasise	68	77
844	harmonising	harmonising	109	120
846	meps	meps	83	87
847	monti	monti	30	35
847	mr monti	mr monti	27	35
849	commissioner	commissioner	27	39
849	commissioner monti	commissioner monti	27	45
849	monti	monti	40	45
853	mr jonckheer	mr jonckheer	113	125
855	commissioner	commissioner	14	26
861	recognise	recognise	96	105
877	commissioner	commissioner	14	26
877	euro	euro	180	184
879	europe	europe	231	237
883	86	86	77	79
883	modernising	modernising	27	38
884	jurisdictions	jurisdictions	156	169
886	europe	europe	230	236
887	authorisation	authorisation	183	196
887	commissioner	commissioner	14	26
888	decentralisation	decentralisation	39	55
889	von eieck	von eieck	45	54
891	15	15	176	178
891	holzmann	holzmann	401	409
891	mannesmann	mannesmann	371	381
891	vodafone	vodafone	351	359
892	commissioner	commissioner	9	21
893	commissioner	commissioner	0	12
896	emu	emu	11	14
900	6	6	33	34
900	7	7	39	40
900	rapporteur	rapporteur	4	14
901	5	5	21	22
905	modernising	modernising	33	44
906	decentralisation	decentralisation	22	38
906	directorate-general	directorate-general	79	98
909	commissioner	commissioner	50	62
913	commissioner	commissioner	24	36
914	de-europeanise	de-europeanise	63	77
914	re-nationalise	re-nationalise	81	95
920	echternach procession	echternach procession	71	92
927	smes	smes	49	53
928	infringements	infringements	131	144
935	commissioner	commissioner	0	12
936	mr von wogau	mr von wogau	110	122
936	rapporteur	rapporteur	98	108
938	commissioner	commissioner	49	61
941	modernisation	modernisation	17	30
942	modernisation	modernisation	5	18
943	authorisation	authorisation	13	26
951	1762	1762	79	83
954	1994	1994	140	144
962	privatisation	privatisation	53	66
963	1762	1762	21	25
965	ppe	ppe	85	88
965	ppe-de	ppe-de	85	91
966	modernisation	modernisation	162	175
966	mr berenguer	mr berenguer	128	140
967	modernisation	modernisation	29	42
968	commissioner	commissioner	24	36
968	commissioner monti	commissioner monti	24	42
968	monti	monti	37	42
971	mr berenguer	mr berenguer	0	12
975	mr rapkay	mr rapkay	71	80
975	rapporteur	rapporteur	59	69
979	businesspeople	businesspeople	148	162
984	emphasise	emphasise	8	17
984	europe	europe	83	89
989	europe	europe	53	59
992	commissioner	commissioner	87	99
992	commissioner monti	commissioner monti	87	105
992	monti	monti	100	105
994	recognise	recognise	13	22
995	mr von wogau	mr von wogau	107	119
995	rapporteur	rapporteur	44	54
999	renationalisation	renationalisation	31	48
1003	commissioner	commissioner	8	20
1003	commissioner monti	commissioner monti	8	26
1003	monti	monti	21	26
1003	renationalisation	renationalisation	105	122
1004	mr von wogau	mr von wogau	0	12
1005	britain	britain	12	19
1006	france	france	119	125
1010	mrs	mrs	60	63
1010	mrs thyssen	mrs thyssen	60	71
1010	thyssen	thyssen	64	71
1012	commissioner	commissioner	26	38
1012	commissioner monti	commissioner monti	26	44
1012	monti	monti	39	44
1021	commissioner	commissioner	26	38
1021	commissioner monti	commissioner monti	26	44
1021	monti	monti	39	44
1023	integral	integral	9	17
1028	vivienne forestier	vivienne forestier	70	88
1031	1998	1998	81	85
1031	400	400	92	95
1031	japan	japan	272	277
1031	take-overs	take-overs	136	146
1031	usa	usa	265	268
1031	usd	usd	86	89
1033	codecision	codecision	64	74
1036	commissioner	commissioner	24	36
1036	commissioner monti	commissioner monti	24	42
1036	monti	monti	37	42
1036	organisations	organisations	174	187
1038	brussels	brussels	145	153
1038	pilloried	pilloried	168	177
1039	eu	eu	97	99
1040	organise	organise	177	185
1043	renationalisation	renationalisation	315	332
1047	mrs	mrs	34	37
1047	mrs randzio-plath	mrs randzio-plath	34	51
1047	randzio-plath	randzio-plath	38	51
1048	euro	euro	18	22
1049	4	4	111	112
1049	eur	eur	105	108
1051	commissioner	commissioner	0	12
1051	commissioner monti	commissioner monti	0	18
1051	eldr	eldr	103	107
1051	monti	monti	13	18
1052	commissioner	commissioner	264	276
1052	emphasise	emphasise	65	74
1052	mr von wogau	mr von wogau	80	92
1053	mr jonckheer	mr jonckheer	210	222
1053	rapporteurs	rapporteurs	113	124
1056	monti	monti	119	124
1056	mr monti	mr monti	116	124
1057	co-responsibility	co-responsibility	127	144
1057	tax-payers	tax-payers	334	344
1058	commissioner	commissioner	14	26
1061	germany	germany	74	81
1064	5	5	123	124
1064	5 000	5 000	123	128
1064	700	700	139	142
1064	brandenburg	brandenburg	94	105
1064	grönitz steelworks	grönitz steelworks	72	90
1065	germany	germany	125	132
1066	jeopardise	jeopardise	17	27
1068	pre-requisites	pre-requisites	125	139
1071	1994	1994	61	65
1072	germany	germany	91	98
1072	ireland	ireland	103	110
1073	ireland	ireland	0	7
1074	rapporteur	rapporteur	19	29
1077	europe	europe	93	99
1079	15	15	57	59
1079	40	40	37	39
1079	europe	europe	160	166
1079	smes	smes	65	69
1080	ireland	ireland	67	74
1080	mr jonckheer	mr jonckheer	9	21
1082	europe	europe	89	95
1087	meps	meps	17	21
1088	transposition	transposition	33	46
1089	executable	executable	40	50
1092	brussels	brussels	41	49
1095	patchwork quilt	patchwork quilt	92	107
1095	renationalisation	renationalisation	41	58
1100	sixties	sixties	122	129
1102	france	france	6	12
1103	europe	europe	161	167
1105	mr langen	mr langen	111	120
1108	4	4	181	182
1108	ecsc	ecsc	190	194
1109	infringement	infringement	103	115
1114	rapporteur	rapporteur	9	19
1117	2002	2002	182	186
1117	ecsc	ecsc	65	69
1117	expiry	expiry	51	57
1119	mr langen	mr langen	56	65
1120	rapporteur	rapporteur	17	27
1122	rapporteur	rapporteur	18	28
1123	30	30	85	87
1124	korea	korea	62	67
1124	taiwan	taiwan	72	78
1126	asturias	asturias	83	91
1128	europe	europe	245	251
1129	commissioner	commissioner	14	26
1129	director-general	director-general	28	44
1129	emphasise	emphasise	75	84
1130	clarification	clarification	111	124
1130	karl von wogau	karl von wogau	30	44
1130	rapporteur	rapporteur	19	29
1130	rapporteur karl von wogau	rapporteur karl von wogau	19	44
1131	smes	smes	274	278
1132	europe	europe	152	158
1132	jeopardise	jeopardise	117	127
1135	94	94	41	43
1135	eu	eu	391	393
1135	expiry	expiry	222	228
1135	globalisation	globalisation	373	386
1135	non-legally	non-legally	151	162
1136	one-stop	one-stop	270	278
1136	one-stop-shop	one-stop-shop	270	283
1138	germany	germany	59	66
1150	europe	europe	96	102
1151	utilising	utilising	131	140
1153	94	94	96	98
1154	commissioner	commissioner	73	85
1154	commissioner monti	commissioner monti	73	91
1154	monti	monti	86	91
1162	seattle	seattle	33	40
1165	commissioner	commissioner	14	26
1165	commissioner monti	commissioner monti	14	32
1165	monti	monti	27	32
1165	mr jonckheer	mr jonckheer	64	76
1169	europe	europe	177	183
1176	emphasising	emphasising	172	183
1178	emphasises	emphasises	25	35
1178	mr rapkay	mr rapkay	0	9
1181	monti	monti	17	22
1181	mr monti	mr monti	14	22
1182	mr von wogau	mr von wogau	38	50
1182	rapporteur	rapporteur	26	36
1183	monti	monti	180	185
1183	mr monti	mr monti	177	185
1183	observations	observations	64	76
